Futures		Contract		Contract		Futures		Options		Options
Code		Month		Type		Exp Date		Code		Exp Date
-------		-------		-------		-------		-------		-------		
CL		2021-10		Fut		2021-09-21		 		 
CL		2021-11		Fut		2021-10-20		 		 
CL		2021-12		Fut		2021-11-19		 		 
CL		2022-01		Fut		2021-12-20		 		 
CL		2022-02		Fut		2022-01-20		 		 
CL		2022-03		Fut		2022-02-22		 		 
CL		2022-04		Fut		2022-03-22		 		 
CL		2022-05		Fut		2022-04-20		 		 
CL		2022-06		Fut		2022-05-20		 		 
CL		2022-07		Fut		2022-06-21		 		 
CL		2022-08		Fut		2022-07-20		 		 
CL		2022-09		Fut		2022-08-22		 		 
CL		2022-10		Fut		2022-09-20		 		 
CL		2022-11		Fut		2022-10-20		 		 
CL		2022-12		Fut		2022-11-21		 		 
CL		2023-01		Fut		2022-12-20		 		 
CL		2023-02		Fut		2023-01-20		 		 
CL		2023-03		Fut		2023-02-21		 		 
CL		2023-04		Fut		2023-03-21		 		 
CL		2023-05		Fut		2023-04-20		 		 
CL		2023-06		Fut		2023-05-22		 		 
CL		2023-07		Fut		2023-06-20		 		 
CL		2023-08		Fut		2023-07-20		 		 
CL		2023-09		Fut		2023-08-22		 		 
CL		2023-10		Fut		2023-09-20		 		 
CL		2023-11		Fut		2023-10-20		 		 
CL		2023-12		Fut		2023-11-20		 		 
CL		2021-10		Opt		 		LO		2021-09-16
CL		2021-11		Opt		 		LO		2021-10-15
CL		2021-12		Opt		 		LO		2021-11-16
CL		2022-01		Opt		 		LO		2021-12-15
CL		2022-02		Opt		 		LO		2022-01-14
CL		2022-03		Opt		 		LO		2022-02-16
CL		2022-04		Opt		 		LO		2022-03-17
CL		2022-05		Opt		 		LO		2022-04-14
CL		2022-06		Opt		 		LO		2022-05-17
CL		2022-07		Opt		 		LO		2022-06-16
CL		2022-08		Opt		 		LO		2022-07-15
CL		2022-09		Opt		 		LO		2022-08-17
CL		2022-10		Opt		 		LO		2022-09-15
CL		2022-11		Opt		 		LO		2022-10-17
CL		2022-12		Opt		 		LO		2022-11-16
CL		2023-01		Opt		 		LO		2022-12-15
CL		2023-02		Opt		 		LO		2023-01-17
CL		2023-03		Opt		 		LO		2023-02-15
CL		2023-04		Opt		 		LO		2023-03-16
CL		2023-05		Opt		 		LO		2023-04-17
CL		2023-06		Opt		 		LO		2023-05-17
CL		2023-07		Opt		 		LO		2023-06-15
CL		2023-08		Opt		 		LO		2023-07-17
CL		2023-09		Opt		 		LO		2023-08-17
CL		2023-12		Opt		 		LO		2023-11-15

Futures		Contract		Contract		Strike		Settlement
CL		2023-06		Call		152.50		0.04
CL		2023-06		Put		152.50		90.80
CL		2023-06		Call		155.00		0.04
CL		2023-06		Put		155.00		93.30
CL		2023-06		Call		157.50		0.03
CL		2023-06		Put		157.50		95.79
CL		2023-06		Call		160.00		0.03
CL		2023-06		Put		160.00		98.29
CL		2023-06		Call		162.50		0.02
CL		2023-06		Put		162.50		100.78
CL		2023-06		Call		165.00		0.02
CL		2023-06		Put		165.00		103.28
CL		2023-06		Call		167.50		0.02
CL		2023-06		Put		167.50		105.78
CL		2023-06		Call		170.00		0.02
CL		2023-06		Put		170.00		108.28
CL		2023-06		Call		172.50		0.01
CL		2023-06		Put		172.50		110.78
CL		2023-06		Call		175.00		0.01
CL		2023-06		Put		175.00		113.27
CL		2023-06		Call		177.50		0.01
CL		2023-06		Put		177.50		115.77
CL		2023-06		Call		180.00		0.01
CL		2023-06		Put		180.00		118.27
CL		2023-06		Call		182.50		0.01
CL		2023-06		Put		182.50		120.77
CL		2023-06		Call		185.00		0.01
CL		2023-06		Put		185.00		123.27
CL		2023-06		Call		190.00		0.01
CL		2023-06		Put		190.00		128.27
CL		2023-06		Call		195.00		0.01
CL		2023-06		Put		195.00		133.27
CL		2023-06		Call		200.00		0.01
CL		2023-06		Put		200.00		138.27
CL		2023-06		Call		205.00		0.01
CL		2023-06		Put		205.00		143.27
CL		2023-07		Call		2.50		58.82
CL		2023-07		Put		2.50		0.01
CL		2023-07		Call		5.00		56.32
CL		2023-07		Put		5.00		0.01
CL		2023-07		Call		6.00		55.32
CL		2023-07		Put		6.00		0.01
CL		2023-07		Call		6.50		54.82
CL		2023-07		Put		6.50		0.01
CL		2023-07		Call		7.00		54.32
CL		2023-07		Put		7.00		0.01
CL		2023-07		Call		7.50		53.82
CL		2023-07		Put		7.50		0.01
CL		2023-07		Call		8.00		53.32
CL		2023-07		Put		8.00		0.01
CL		2023-07		Call		8.50		52.82
CL		2023-07		Put		8.50		0.01
CL		2023-07		Call		9.00		52.32
CL		2023-07		Put		9.00		0.01
CL		2023-07		Call		9.50		51.82
CL		2023-07		Put		9.50		0.01
CL		2023-07		Call		10.00		51.32
CL		2023-07		Put		10.00		0.01
CL		2023-07		Call		10.50		50.82
CL		2023-07		Put		10.50		0.01
CL		2023-07		Call		11.00		50.32
CL		2023-07		Put		11.00		0.01
CL		2023-07		Call		11.50		49.82
CL		2023-07		Put		11.50		0.01
CL		2023-07		Call		12.00		49.33
CL		2023-07		Put		12.00		0.01
CL		2023-07		Call		12.50		48.83
CL		2023-07		Put		12.50		0.02
CL		2023-07		Call		13.00		48.33
CL		2023-07		Put		13.00		0.02
CL		2023-07		Call		13.50		47.84
CL		2023-07		Put		13.50		0.02
CL		2023-07		Call		14.00		47.34
CL		2023-07		Put		14.00		0.03
CL		2023-07		Call		14.50		46.85
CL		2023-07		Put		14.50		0.04
CL		2023-07		Call		15.00		46.36
CL		2023-07		Put		15.00		0.04
CL		2023-07		Call		15.50		45.87
CL		2023-07		Put		15.50		0.05
CL		2023-07		Call		16.00		45.38
CL		2023-07		Put		16.00		0.06
CL		2023-07		Call		16.50		44.89
CL		2023-07		Put		16.50		0.08
CL		2023-07		Call		17.00		44.40
CL		2023-07		Put		17.00		0.09
CL		2023-07		Call		17.50		43.92
CL		2023-07		Put		17.50		0.10
CL		2023-07		Call		18.00		43.44
CL		2023-07		Put		18.00		0.12
CL		2023-07		Call		18.50		42.95
CL		2023-07		Put		18.50		0.14
CL		2023-07		Call		19.00		42.47
CL		2023-07		Put		19.00		0.16
CL		2023-07		Call		19.50		42.00
CL		2023-07		Put		19.50		0.18
CL		2023-07		Call		20.00		41.52
CL		2023-07		Put		20.00		0.21
CL		2023-07		Call		20.50		41.05
CL		2023-07		Put		20.50		0.23
CL		2023-07		Call		21.00		40.58
CL		2023-07		Put		21.00		0.26
CL		2023-07		Call		21.50		40.11
CL		2023-07		Put		21.50		0.30
CL		2023-07		Call		22.00		39.65
CL		2023-07		Put		22.00		0.33
CL		2023-07		Call		22.50		39.18
CL		2023-07		Put		22.50		0.37
CL		2023-07		Call		23.00		38.72
CL		2023-07		Put		23.00		0.41
CL		2023-07		Call		23.50		38.26
CL		2023-07		Put		23.50		0.45
CL		2023-07		Call		24.00		37.81
CL		2023-07		Put		24.00		0.50
CL		2023-07		Call		24.50		37.36
CL		2023-07		Put		24.50		0.54
CL		2023-07		Call		25.00		36.91
CL		2023-07		Put		25.00		0.60
CL		2023-07		Call		25.50		36.47
CL		2023-07		Put		25.50		0.65
CL		2023-07		Call		26.00		36.02
CL		2023-07		Put		26.00		0.71
CL		2023-07		Call		26.50		35.59
CL		2023-07		Put		26.50		0.77
CL		2023-07		Call		27.00		35.15
CL		2023-07		Put		27.00		0.84
CL		2023-07		Call		27.50		34.72
CL		2023-07		Put		27.50		0.90
CL		2023-07		Call		28.00		34.29
CL		2023-07		Put		28.00		0.98
CL		2023-07		Call		28.50		33.87
CL		2023-07		Put		28.50		1.05
CL		2023-07		Call		29.00		33.44
CL		2023-07		Put		29.00		1.13
CL		2023-07		Call		29.50		33.03
CL		2023-07		Put		29.50		1.21
CL		2023-07		Call		30.00		32.61
CL		2023-07		Put		30.00		1.30
CL		2023-07		Call		30.50		32.17
CL		2023-07		Put		30.50		1.35
CL		2023-07		Call		31.00		31.72
CL		2023-07		Put		31.00		1.41
CL		2023-07		Call		31.50		31.28
CL		2023-07		Put		31.50		1.46
CL		2023-07		Call		32.00		30.84
CL		2023-07		Put		32.00		1.52
CL		2023-07		Call		32.50		30.40
CL		2023-07		Put		32.50		1.58
CL		2023-07		Call		33.00		29.96
CL		2023-07		Put		33.00		1.64
CL		2023-07		Call		33.50		29.52
CL		2023-07		Put		33.50		1.70
CL		2023-07		Call		34.00		29.08
CL		2023-07		Put		34.00		1.77
CL		2023-07		Call		34.50		28.65
CL		2023-07		Put		34.50		1.83
CL		2023-07		Call		35.00		28.21
CL		2023-07		Put		35.00		1.89
CL		2023-07		Call		35.50		27.78
CL		2023-07		Put		35.50		1.96
CL		2023-07		Call		36.00		27.34
CL		2023-07		Put		36.00		2.02
CL		2023-07		Call		36.50		26.91
CL		2023-07		Put		36.50		2.09
CL		2023-07		Call		37.00		26.48
CL		2023-07		Put		37.00		2.16
CL		2023-07		Call		37.50		26.04
CL		2023-07		Put		37.50		2.23
CL		2023-07		Call		38.00		25.61
CL		2023-07		Put		38.00		2.30
CL		2023-07		Call		38.50		25.21
CL		2023-07		Put		38.50		2.39
CL		2023-07		Call		39.00		24.80
CL		2023-07		Put		39.00		2.48
CL		2023-07		Call		39.50		24.40
CL		2023-07		Put		39.50		2.58
CL		2023-07		Call		40.00		24.00
CL		2023-07		Put		40.00		2.68
CL		2023-07		Call		40.50		23.57
CL		2023-07		Put		40.50		2.76
CL		2023-07		Call		41.00		23.15
CL		2023-07		Put		41.00		2.83
CL		2023-07		Call		41.50		22.75
CL		2023-07		Put		41.50		2.93
CL		2023-07		Call		42.00		22.35
CL		2023-07		Put		42.00		3.04
CL		2023-07		Call		42.50		21.96
CL		2023-07		Put		42.50		3.14
CL		2023-07		Call		43.00		21.57
CL		2023-07		Put		43.00		3.25
CL		2023-07		Call		43.50		21.18
CL		2023-07		Put		43.50		3.36
CL		2023-07		Call		44.00		20.79
CL		2023-07		Put		44.00		3.47
CL		2023-07		Call		44.50		20.40
CL		2023-07		Put		44.50		3.58
CL		2023-07		Call		45.00		20.02
CL		2023-07		Put		45.00		3.70
CL		2023-07		Call		45.50		19.64
CL		2023-07		Put		45.50		3.82
CL		2023-07		Call		46.00		19.26
CL		2023-07		Put		46.00		3.94
CL		2023-07		Call		46.50		18.88
CL		2023-07		Put		46.50		4.07
CL		2023-07		Call		47.00		18.51
CL		2023-07		Put		47.00		4.19
CL		2023-07		Call		47.50		18.14
CL		2023-07		Put		47.50		4.32
CL		2023-07		Call		48.00		17.77
CL		2023-07		Put		48.00		4.45
CL		2023-07		Call		48.50		17.41
CL		2023-07		Put		48.50		4.59
CL		2023-07		Call		49.00		17.04
CL		2023-07		Put		49.00		4.72
CL		2023-07		Call		49.50		16.68
CL		2023-07		Put		49.50		4.86
CL		2023-07		Call		50.00		16.32
CL		2023-07		Put		50.00		5.01
CL		2023-07		Call		50.50		15.97
CL		2023-07		Put		50.50		5.15
CL		2023-07		Call		51.00		15.62
CL		2023-07		Put		51.00		5.30
CL		2023-07		Call		51.50		15.27
CL		2023-07		Put		51.50		5.45
CL		2023-07		Call		52.00		14.92
CL		2023-07		Put		52.00		5.60
CL		2023-07		Call		52.50		14.58
CL		2023-07		Put		52.50		5.76
CL		2023-07		Call		53.00		14.24
CL		2023-07		Put		53.00		5.92
CL		2023-07		Call		53.50		13.91
CL		2023-07		Put		53.50		6.09
CL		2023-07		Call		54.00		13.58
CL		2023-07		Put		54.00		6.26
CL		2023-07		Call		54.50		13.25
CL		2023-07		Put		54.50		6.43
CL		2023-07		Call		55.00		12.93
CL		2023-07		Put		55.00		6.61
CL		2023-07		Call		55.50		12.61
CL		2023-07		Put		55.50		6.79
CL		2023-07		Call		56.00		12.29
CL		2023-07		Put		56.00		6.97
CL		2023-07		Call		56.50		11.97
CL		2023-07		Put		56.50		7.15
CL		2023-07		Call		57.00		11.66
CL		2023-07		Put		57.00		7.34
CL		2023-07		Call		57.50		11.35
CL		2023-07		Put		57.50		7.53
CL		2023-07		Call		58.00		11.04
CL		2023-07		Put		58.00		7.72
CL		2023-07		Call		58.50		10.74
CL		2023-07		Put		58.50		7.92
CL		2023-07		Call		59.00		10.45
CL		2023-07		Put		59.00		8.13
CL		2023-07		Call		59.50		10.15
CL		2023-07		Put		59.50		8.33
CL		2023-07		Call		60.00		9.86
CL		2023-07		Put		60.00		8.54
CL		2023-07		Call		60.50		9.58
CL		2023-07		Put		60.50		8.76
CL		2023-07		Call		61.00		9.30
CL		2023-07		Put		61.00		8.98
CL		2023-07		Call		61.50		9.03
CL		2023-07		Put		61.50		9.21
CL		2023-07		Call		62.00		8.76
CL		2023-07		Put		62.00		9.44
CL		2023-07		Call		62.50		8.50
CL		2023-07		Put		62.50		9.68
CL		2023-07		Call		63.00		8.24
CL		2023-07		Put		63.00		9.92
CL		2023-07		Call		63.50		7.99
CL		2023-07		Put		63.50		10.17
CL		2023-07		Call		64.00		7.74
CL		2023-07		Put		64.00		10.42
CL		2023-07		Call		64.50		7.50
CL		2023-07		Put		64.50		10.68
CL		2023-07		Call		65.00		7.26
CL		2023-07		Put		65.00		10.94
CL		2023-07		Call		65.50		7.04
CL		2023-07		Put		65.50		11.22
CL		2023-07		Call		66.00		6.83
CL		2023-07		Put		66.00		11.51
CL		2023-07		Call		66.50		6.61
CL		2023-07		Put		66.50		11.79
CL		2023-07		Call		67.00		6.40
CL		2023-07		Put		67.00		12.08
CL		2023-07		Call		67.50		6.20
CL		2023-07		Put		67.50		12.38
CL		2023-07		Call		68.00		6.00
CL		2023-07		Put		68.00		12.68
CL		2023-07		Call		68.50		5.80
CL		2023-07		Put		68.50		12.98
CL		2023-07		Call		69.00		5.61
CL		2023-07		Put		69.00		13.29
CL		2023-07		Call		69.50		5.42
CL		2023-07		Put		69.50		13.60
CL		2023-07		Call		70.00		5.23
CL		2023-07		Put		70.00		13.91
CL		2023-07		Call		70.50		5.07
CL		2023-07		Put		70.50		14.25
CL		2023-07		Call		71.00		4.91
CL		2023-07		Put		71.00		14.58
CL		2023-07		Call		71.50		4.75
CL		2023-07		Put		71.50		14.93
CL		2023-07		Call		72.00		4.59
CL		2023-07		Put		72.00		15.27
CL		2023-07		Call		72.50		4.44
CL		2023-07		Put		72.50		15.62
CL		2023-07		Call		73.00		4.29
CL		2023-07		Put		73.00		15.97
CL		2023-07		Call		73.50		4.15
CL		2023-07		Put		73.50		16.33
CL		2023-07		Call		74.00		4.01
CL		2023-07		Put		74.00		16.69
CL		2023-07		Call		74.50		3.87
CL		2023-07		Put		74.50		17.05
CL		2023-07		Call		75.00		3.74
CL		2023-07		Put		75.00		17.42
CL		2023-07		Call		75.50		3.62
CL		2023-07		Put		75.50		17.80
CL		2023-07		Call		76.00		3.50
CL		2023-07		Put		76.00		18.18
CL		2023-07		Call		76.50		3.39
CL		2023-07		Put		76.50		18.57
CL		2023-07		Call		77.00		3.28
CL		2023-07		Put		77.00		18.95
CL		2023-07		Call		77.50		3.17
CL		2023-07		Put		77.50		19.34
CL		2023-07		Call		78.00		3.06
CL		2023-07		Put		78.00		19.74
CL		2023-07		Call		78.50		2.96
CL		2023-07		Put		78.50		20.14
CL		2023-07		Call		79.00		2.86
CL		2023-07		Put		79.00		20.54
CL		2023-07		Call		79.50		2.76
CL		2023-07		Put		79.50		20.94
CL		2023-07		Call		80.00		2.67
CL		2023-07		Put		80.00		21.34
CL		2023-07		Call		80.50		2.59
CL		2023-07		Put		80.50		21.77
CL		2023-07		Call		81.00		2.51
CL		2023-07		Put		81.00		22.19
CL		2023-07		Call		81.50		2.44
CL		2023-07		Put		81.50		22.61
CL		2023-07		Call		82.00		2.37
CL		2023-07		Put		82.00		23.04
CL		2023-07		Call		82.50		2.29
CL		2023-07		Put		82.50		23.47
CL		2023-07		Call		83.00		2.23
CL		2023-07		Put		83.00		23.90
CL		2023-07		Call		83.50		2.16
CL		2023-07		Put		83.50		24.34
CL		2023-07		Call		84.00		2.10
CL		2023-07		Put		84.00		24.77
CL		2023-07		Call		84.50		2.03
CL		2023-07		Put		84.50		25.21
CL		2023-07		Call		85.00		1.97
CL		2023-07		Put		85.00		25.65
CL		2023-07		Call		85.50		1.91
CL		2023-07		Put		85.50		26.09
CL		2023-07		Call		86.00		1.86
CL		2023-07		Put		86.00		26.53
CL		2023-07		Call		86.50		1.80
CL		2023-07		Put		86.50		26.98
CL		2023-07		Call		87.00		1.75
CL		2023-07		Put		87.00		27.42
CL		2023-07		Call		87.50		1.70
CL		2023-07		Put		87.50		27.87
CL		2023-07		Call		88.00		1.65
CL		2023-07		Put		88.00		28.32
CL		2023-07		Call		88.50		1.60
CL		2023-07		Put		88.50		28.77
CL		2023-07		Call		89.00		1.55
CL		2023-07		Put		89.00		29.23
CL		2023-07		Call		89.50		1.50
CL		2023-07		Put		89.50		29.68
CL		2023-07		Call		90.00		1.46
CL		2023-07		Put		90.00		30.13
CL		2023-07		Call		90.50		1.42
CL		2023-07		Put		90.50		30.59
CL		2023-07		Call		91.00		1.38
CL		2023-07		Put		91.00		31.05
CL		2023-07		Call		91.50		1.34
CL		2023-07		Put		91.50		31.51
CL		2023-07		Call		92.00		1.30
CL		2023-07		Put		92.00		31.98
CL		2023-07		Call		92.50		1.27
CL		2023-07		Put		92.50		32.44
CL		2023-07		Call		93.00		1.23
CL		2023-07		Put		93.00		32.90
CL		2023-07		Call		93.50		1.20
CL		2023-07		Put		93.50		33.37
CL		2023-07		Call		94.00		1.16
CL		2023-07		Put		94.00		33.84
CL		2023-07		Call		94.50		1.13
CL		2023-07		Put		94.50		34.30
CL		2023-07		Call		95.00		1.10
CL		2023-07		Put		95.00		34.77
CL		2023-07		Call		95.50		1.07
CL		2023-07		Put		95.50		35.24
CL		2023-07		Call		96.00		1.04
CL		2023-07		Put		96.00		35.72
CL		2023-07		Call		96.50		1.01
CL		2023-07		Put		96.50		36.19
CL		2023-07		Call		97.00		0.99
CL		2023-07		Put		97.00		36.66
CL		2023-07		Call		97.50		0.96
CL		2023-07		Put		97.50		37.14
CL		2023-07		Call		98.00		0.94
CL		2023-07		Put		98.00		37.61
CL		2023-07		Call		98.50		0.91
CL		2023-07		Put		98.50		38.09
CL		2023-07		Call		99.00		0.89
CL		2023-07		Put		99.00		38.56
CL		2023-07		Call		99.50		0.87
CL		2023-07		Put		99.50		39.04
CL		2023-07		Call		100.00		0.85
CL		2023-07		Put		100.00		39.52
CL		2023-07		Call		100.50		0.83
CL		2023-07		Put		100.50		40.00
CL		2023-07		Call		101.00		0.81
CL		2023-07		Put		101.00		40.48
CL		2023-07		Call		101.50		0.79
CL		2023-07		Put		101.50		40.96
CL		2023-07		Call		102.00		0.77
CL		2023-07		Put		102.00		41.44
CL		2023-07		Call		102.50		0.75
CL		2023-07		Put		102.50		41.92
CL		2023-07		Call		103.00		0.73
CL		2023-07		Put		103.00		42.41
CL		2023-07		Call		103.50		0.72
CL		2023-07		Put		103.50		42.89
CL		2023-07		Call		104.00		0.70
CL		2023-07		Put		104.00		43.37
CL		2023-07		Call		104.50		0.68
CL		2023-07		Put		104.50		43.86
CL		2023-07		Call		105.00		0.67
CL		2023-07		Put		105.00		44.34
CL		2023-07		Call		105.50		0.65
CL		2023-07		Put		105.50		44.83
CL		2023-07		Call		106.00		0.64
CL		2023-07		Put		106.00		45.31
CL		2023-07		Call		106.50		0.62
CL		2023-07		Put		106.50		45.80
CL		2023-07		Call		107.00		0.61
CL		2023-07		Put		107.00		46.28
CL		2023-07		Call		107.50		0.60
CL		2023-07		Put		107.50		46.77
CL		2023-07		Call		108.00		0.58
CL		2023-07		Put		108.00		47.25
CL		2023-07		Call		108.50		0.57
CL		2023-07		Put		108.50		47.74
CL		2023-07		Call		109.00		0.56
CL		2023-07		Put		109.00		48.23
CL		2023-07		Call		109.50		0.54
CL		2023-07		Put		109.50		48.72
CL		2023-07		Call		110.00		0.53
CL		2023-07		Put		110.00		49.20
CL		2023-07		Call		110.50		0.52
CL		2023-07		Put		110.50		49.69
CL		2023-07		Call		111.00		0.51
CL		2023-07		Put		111.00		50.18
CL		2023-07		Call		111.50		0.50
CL		2023-07		Put		111.50		50.67
CL		2023-07		Call		112.00		0.48
CL		2023-07		Put		112.00		51.16
CL		2023-07		Call		112.50		0.47
CL		2023-07		Put		112.50		51.65
CL		2023-07		Call		115.00		0.42
CL		2023-07		Put		115.00		54.09
CL		2023-07		Call		117.50		0.36
CL		2023-07		Put		117.50		56.54
CL		2023-07		Call		120.00		0.32
CL		2023-07		Put		120.00		58.99
CL		2023-07		Call		122.50		0.27
CL		2023-07		Put		122.50		61.44
CL		2023-07		Call		125.00		0.24
CL		2023-07		Put		125.00		63.91
CL		2023-07		Call		127.50		0.20
CL		2023-07		Put		127.50		66.38
CL		2023-07		Call		130.00		0.18
CL		2023-07		Put		130.00		68.85
CL		2023-07		Call		132.50		0.15
CL		2023-07		Put		132.50		71.32
CL		2023-07		Call		135.00		0.13
CL		2023-07		Put		135.00		73.80
CL		2023-07		Call		137.50		0.12
CL		2023-07		Put		137.50		76.29
CL		2023-07		Call		140.00		0.10
CL		2023-07		Put		140.00		78.77
CL		2023-07		Call		142.50		0.09
CL		2023-07		Put		142.50		81.26
CL		2023-07		Call		145.00		0.08
CL		2023-07		Put		145.00		83.75
CL		2023-07		Call		147.50		0.07
CL		2023-07		Put		147.50		86.24
CL		2023-07		Call		150.00		0.06
CL		2023-07		Put		150.00		88.73
CL		2023-07		Call		152.50		0.05
CL		2023-07		Put		152.50		91.22
CL		2023-07		Call		155.00		0.04
CL		2023-07		Put		155.00		93.71
CL		2023-07		Call		157.50		0.04
CL		2023-07		Put		157.50		96.21
CL		2023-07		Call		160.00		0.03
CL		2023-07		Put		160.00		98.70
CL		2023-07		Call		165.00		0.02
CL		2023-07		Put		165.00		103.69
CL		2023-07		Call		170.00		0.02
CL		2023-07		Put		170.00		108.69
CL		2023-07		Call		175.00		0.01
CL		2023-07		Put		175.00		113.69
CL		2023-07		Call		180.00		0.01
CL		2023-07		Put		180.00		118.68
CL		2023-07		Call		185.00		0.01
CL		2023-07		Put		185.00		123.68
CL		2023-07		Call		190.00		0.01
CL		2023-07		Put		190.00		128.68
CL		2023-07		Call		195.00		0.01
CL		2023-07		Put		195.00		133.68
CL		2023-07		Call		200.00		0.01
CL		2023-07		Put		200.00		138.68
CL		2023-08		Call		2.50		58.42
CL		2023-08		Put		2.50		0.01
CL		2023-08		Call		5.00		55.92
CL		2023-08		Put		5.00		0.01
CL		2023-08		Call		6.00		54.92
CL		2023-08		Put		6.00		0.01
CL		2023-08		Call		6.50		54.42
CL		2023-08		Put		6.50		0.01
CL		2023-08		Call		7.00		53.92
CL		2023-08		Put		7.00		0.01
CL		2023-08		Call		7.50		53.42
CL		2023-08		Put		7.50		0.01
CL		2023-08		Call		8.00		52.92
CL		2023-08		Put		8.00		0.01
CL		2023-08		Call		8.50		52.42
CL		2023-08		Put		8.50		0.01
CL		2023-08		Call		9.00		51.92
CL		2023-08		Put		9.00		0.01
CL		2023-08		Call		9.50		51.42
CL		2023-08		Put		9.50		0.01
CL		2023-08		Call		10.00		50.92
CL		2023-08		Put		10.00		0.01
CL		2023-08		Call		10.50		50.42
CL		2023-08		Put		10.50		0.01
CL		2023-08		Call		11.00		49.92
CL		2023-08		Put		11.00		0.01
CL		2023-08		Call		11.50		49.43
CL		2023-08		Put		11.50		0.01
CL		2023-08		Call		12.00		48.93
CL		2023-08		Put		12.00		0.02
CL		2023-08		Call		12.50		48.43
CL		2023-08		Put		12.50		0.02
CL		2023-08		Call		13.00		47.94
CL		2023-08		Put		13.00		0.03
CL		2023-08		Call		13.50		47.45
CL		2023-08		Put		13.50		0.03
CL		2023-08		Call		14.00		46.95
CL		2023-08		Put		14.00		0.04
CL		2023-08		Call		14.50		46.46
CL		2023-08		Put		14.50		0.05
CL		2023-08		Call		15.00		45.97
CL		2023-08		Put		15.00		0.06
CL		2023-08		Call		15.50		45.48
CL		2023-08		Put		15.50		0.07
CL		2023-08		Call		16.00		44.99
CL		2023-08		Put		16.00		0.08
CL		2023-08		Call		16.50		44.51
CL		2023-08		Put		16.50		0.09
CL		2023-08		Call		17.00		44.02
CL		2023-08		Put		17.00		0.11
CL		2023-08		Call		17.50		43.54
CL		2023-08		Put		17.50		0.13
CL		2023-08		Call		18.00		43.06
CL		2023-08		Put		18.00		0.15
CL		2023-08		Call		18.50		42.58
CL		2023-08		Put		18.50		0.17
CL		2023-08		Call		19.00		42.11
CL		2023-08		Put		19.00		0.19
CL		2023-08		Call		19.50		41.63
CL		2023-08		Put		19.50		0.22
CL		2023-08		Call		20.00		41.16
CL		2023-08		Put		20.00		0.25
CL		2023-08		Call		20.50		40.69
CL		2023-08		Put		20.50		0.28
CL		2023-08		Call		21.00		40.22
CL		2023-08		Put		21.00		0.31
CL		2023-08		Call		21.50		39.76
CL		2023-08		Put		21.50		0.35
CL		2023-08		Call		22.00		39.30
CL		2023-08		Put		22.00		0.38
CL		2023-08		Call		22.50		38.84
CL		2023-08		Put		22.50		0.43
CL		2023-08		Call		23.00		38.38
CL		2023-08		Put		23.00		0.47
CL		2023-08		Call		23.50		37.93
CL		2023-08		Put		23.50		0.52
CL		2023-08		Call		24.00		37.48
CL		2023-08		Put		24.00		0.57
CL		2023-08		Call		24.50		37.04
CL		2023-08		Put		24.50		0.62
CL		2023-08		Call		25.00		36.59
CL		2023-08		Put		25.00		0.68
CL		2023-08		Call		25.50		36.15
CL		2023-08		Put		25.50		0.74
CL		2023-08		Call		26.00		35.72
CL		2023-08		Put		26.00		0.80
CL		2023-08		Call		26.50		35.28
CL		2023-08		Put		26.50		0.87
CL		2023-08		Call		27.00		34.85
CL		2023-08		Put		27.00		0.94
CL		2023-08		Call		27.50		34.43
CL		2023-08		Put		27.50		1.01
CL		2023-08		Call		28.00		34.00
CL		2023-08		Put		28.00		1.09
CL		2023-08		Call		28.50		33.59
CL		2023-08		Put		28.50		1.17
CL		2023-08		Call		29.00		33.17
CL		2023-08		Put		29.00		1.26
CL		2023-08		Call		29.50		32.76
CL		2023-08		Put		29.50		1.34
CL		2023-08		Call		30.00		32.35
CL		2023-08		Put		30.00		1.44
CL		2023-08		Call		30.50		31.91
CL		2023-08		Put		30.50		1.49
CL		2023-08		Call		31.00		31.47
CL		2023-08		Put		31.00		1.55
CL		2023-08		Call		31.50		31.03
CL		2023-08		Put		31.50		1.61
CL		2023-08		Call		32.00		30.59
CL		2023-08		Put		32.00		1.68
CL		2023-08		Call		32.50		30.16
CL		2023-08		Put		32.50		1.74
CL		2023-08		Call		33.00		29.72
CL		2023-08		Put		33.00		1.80
CL		2023-08		Call		33.50		29.29
CL		2023-08		Put		33.50		1.87
CL		2023-08		Call		34.00		28.85
CL		2023-08		Put		34.00		1.94
CL		2023-08		Call		34.50		28.42
CL		2023-08		Put		34.50		2.00
CL		2023-08		Call		35.00		27.99
CL		2023-08		Put		35.00		2.07
CL		2023-08		Call		35.50		27.56
CL		2023-08		Put		35.50		2.14
CL		2023-08		Call		36.00		27.13
CL		2023-08		Put		36.00		2.21
CL		2023-08		Call		36.50		26.70
CL		2023-08		Put		36.50		2.28
CL		2023-08		Call		37.00		26.27
CL		2023-08		Put		37.00		2.35
CL		2023-08		Call		37.50		25.84
CL		2023-08		Put		37.50		2.42
CL		2023-08		Call		38.00		25.41
CL		2023-08		Put		38.00		2.50
CL		2023-08		Call		38.50		25.01
CL		2023-08		Put		38.50		2.60
CL		2023-08		Call		39.00		24.61
CL		2023-08		Put		39.00		2.69
CL		2023-08		Call		39.50		24.21
CL		2023-08		Put		39.50		2.80
CL		2023-08		Call		40.00		23.82
CL		2023-08		Put		40.00		2.90
CL		2023-08		Call		40.50		23.40
CL		2023-08		Put		40.50		2.98
CL		2023-08		Call		41.00		22.98
CL		2023-08		Put		41.00		3.06
